Data,Y,XAU BGNL,ECSURPUS,BDIY,CRY,DXY,JPY,GBP,Cl1,VIX,USGG30YR,GT10,USGG2YR,USGG3M,US0001M,GTDEM30Y,GTDEM10Y,GTDEM2Y,EONIA,GTITL30YR,GTITL10YR,GTITL2YR,GTJPY30YR,GTJPY10YR,GTJPY2YR,GTGBP30Y,GTGBP20Y,GTGBP2Y,LUMSTRUU,LMBITR,LUACTRUU,LF98TRUU,LG30TRUU,LP01TREU,EMUSTRUU,LF94TRUU,MXUS,MXEU,MXJP,MXBR,MXRU,MXIN,MXCN
3/21/2000,0,681.6680222806549,0.21407091462767722,3464.592806206795,119.33822560479126,91.78022113152988,88.16917830440391,1.606872701851964,53.728938545599846,9.66482960681395,4.63773594698218,1.9375288200754208,4.808167353823848,3.836985250804462,3.0573032538212694,8.375455943128678,1.447378636577836,0.4717490185480743,0.9509196505617135,4.289585975160607,3.747084762591329,0.5045308891385645,2.2215916808736753,1.3000961679094298,0.23210502339727423,4.462002190239279,5.301401131474759,0.441382580002073,1638.329944049743,900.378261169221,2444.711027314672,2442.3506933859235,460.1848321817899,299.26778217972566,679.0730514714598,243.8050662863519,1783.5677132864855,77.93323631125351,329.96044332147085,3586.525705695444,641.2680984155547,412.0876364029654,67.46099066423584
3/28/2000,0,400.6109397137543,-0.44352945329303345,2423.578722971532,155.38174729326084,76.67138206031595,99.9522176412351,1.5248076649382816,51.626820118876324,30.206314169134206,2.2843300970043683,4.159528336012081,1.581708325684597,1.1550409776058397,0.09368669894013415,3.6846605180345624,-0.015531451760724124,3.2217644796983453,2.0065357898994596,3.74269079523577,5.460963275928734,1.3189515908916998,3.1633622011495435,1.6623452568414403,0.0887353976401889,2.848628009427374,4.065004923674596,5.929856386028714,1759.6651844194646,765.8380815149604,1884.7653781488605,1401.9024387540408,906.7272838867068,349.5242383637877,588.0559677979975,297.53644619121616,2810.3701524074954,119.91609990819241,698.0805398436631,1544.9339963564464,527.6090060475543,611.086402879763,57.12811932125475
4/4/2000,0,732.4870404073763,-0.01820891661445674,277.15878022032894,204.552930305566,90.55721961501946,92.81502174642512,1.8324355847030316,66.67727455949618,21.325908221661855,3.402163793040072,0.034876624190639305,2.378221524752765,4.315196436089411,-1.940826171696114,4.392691605960014,2.3588523348657464,-0.9705318568685,5.309309191028618,4.280471573861157,0.8068706648006572,1.5717527948470533,3.103259954664879,0.3518966079976278,-0.30889025414031807,2.9656396932557025,2.338883500521492,5.494906879065553,2191.4071570072665,1086.272401405588,1678.761194982899,968.9566960796332,297.67374442432833,-39.744870703267225,1227.4833087414315,317.59000749676557,1253.7530882799138,97.57788774880149,791.0519543034014,1641.77478474902,506.90106302533627,452.0247497645927,52.30001886091077
4/11/2000,1,856.0467138932212,0.4665546523437181,2101.6290967363957,172.10420482707738,65.5801681060144,108.38340090306755,1.3581056676789953,85.3487644043974,18.339452858633212,3.2705156470700345,2.873193302277567,1.7093130794154465,2.773789346911689,1.414811071269535,3.417576502889171,4.213080008254636,2.2951447458958425,-1.3331374292430531,4.522212874846728,3.8579069434042395,1.2213078352914613,2.0286068646801256,0.3100174870030846,0.4334217455137083,3.575207292129858,4.150386343014179,2.1982124422248,1153.8252910159895,836.8930055284987,1073.630821495421,319.14954430957846,1645.8313495692635,340.5791550009651,802.7052979034808,300.35219082536685,388.22590252632745,110.90925072870395,924.055480211845,2451.4150516787113,897.8505705217433,1263.1211650097655,59.67077482350015
4/18/2000,1,675.0327154680797,0.32909501173669775,3029.656434517449,247.4260981310369,97.41264117841477,104.76511387560421,1.6390644481281875,84.2133496185931,13.748634798552274,3.8358113588178027,2.755405806305835,0.46077511843270447,-0.8678740892496821,3.4675421717476547,4.735638747406412,2.900292513223779,3.5837446947828173,0.6525761316998995,6.518741827603016,0.6188178227088459,2.122283585655818,3.043992935818779,1.4906688726088726,0.19364276933613667,1.4695540342674205,0.4644047970547023,4.257539066877241,1267.6967567234547,1169.1389185439748,1465.0061820965466,1710.138461552748,740.633219700748,309.97828593479676,1498.1129524679386,317.91047965819814,2129.9412134094,98.29627263384182,867.6612677145309,3414.9042567397273,679.9773484256497,579.7311751113042,64.1391002366941
4/25/2000,1,497.7406248183493,-0.3322457079570599,1868.801929715331,261.69273396891987,92.80807560939365,108.85463223283183,1.682139980437186,70.3670631368648,25.801946386941513,5.3070239179602945,1.549862444082658,1.1441799681142975,1.3740909554065173,1.1860458339017603,2.71974818997167,-0.8527274761519146,4.1518320298949085,1.6850053040263473,4.5643286984129245,4.779233135893186,2.2139764858060285,2.4328869875800487,1.4662328610966107,-0.024758704819660138,3.979899909633883,1.0312900967679388,3.0675214922188183,1706.821280398189,858.2924976979372,1793.9159845825118,1307.634126687185,1022.9514275350035,224.11261993180875,942.276291215059,204.8256459543856,1240.5294845917401,128.94577841111473,689.3632987117041,1819.9466799421914,876.6024016829308,1004.6048664487572,75.870711943652
5/2/2000,0,1232.2400266289035,-0.5345556130361511,3147.0637941223913,198.67079553714296,80.84602918271496,77.26907282782187,1.4436669664048503,51.09749510338858,29.287842239573436,4.1001678651910884,2.990061706487286,2.5216133120371875,4.217726439643097,0.3316184494040728,3.9668901720979477,-0.5974650619156736,1.6566333094655428,1.0705391216929896,1.9900244243110548,3.070142969659034,0.8602151882280347,0.836945725571749,0.9046320327008064,0.07650005522490994,3.143626536958946,2.3960065562988504,0.5335489674813267,1463.9022333203138,1117.7078772245131,2943.4576351196447,1447.2672711359319,1006.3701511433371,323.12502426030835,1125.0161090136658,315.9184632432821,901.3278978450303,94.72202759814813,661.4551990265602,1162.4595876300368,829.8135464974968,-163.45299455619545,74.50162425871004
5/9/2000,1,1359.784529564817,0.5996134671161886,6460.8028540349205,193.8674124881789,74.03239683118167,111.53359718961768,1.426296343297352,87.63420817798806,26.20880760428921,6.735891940785408,2.580376437469736,3.466673213550262,2.4079306323917753,3.6143909442915545,5.008942065667133,2.849021458346888,3.953337545136386,1.8282393723422978,4.987203458201135,3.9786135722693814,3.4109733375874294,1.596256451433835,2.238840714906321,0.1256663526700185,3.0673482009154434,2.020530123352473,0.7276706925314742,2821.4342033644934,774.3794719944336,2133.7939376174436,1419.3074309625651,58.30019172654818,421.09805946383153,933.2010809305959,198.30330008781442,1511.1660637734576,142.26236139084148,662.141534170552,681.8750448080548,559.0127584580675,493.952253020546,37.505123773572336
5/16/2000,0,1176.1658127587111,-0.37991132556344015,-1377.5421103967233,279.0837214609587,103.29888478133594,123.93727147265847,1.5955626382590586,35.12832400969663,17.437005726260082,4.285757938067651,2.129286597001293,1.8418047062793756,-1.3294812265525977,1.4997967299794444,3.9675297461080703,0.2396169068370142,-0.4963569581181413,3.9345581983157487,2.669987065066069,5.803085257603831,4.356229730080932,1.538073154992144,0.6722128153414485,0.38834016047541636,5.805330061692786,1.6684799716421705,5.150753921216099,1012.0692751217898,904.2790855868178,2005.9249422850135,1629.4935460298066,516.1347519306844,-17.664614082993438,498.85418580136684,199.40853990819565,399.4439101966411,117.30397254655783,1022.9249268897399,2591.4481217123157,153.80080860318697,443.4329761578813,60.94208418776299
5/23/2000,0,1456.0235385365272,-0.4840865926127329,1138.9262264915315,255.51400708919357,82.29882095734509,114.80946908098032,1.5007292164346853,84.46728910251485,25.128051395869313,2.953960226637733,1.6347131510241444,5.536544475660392,2.6380765065435012,5.156162148906304,4.400945455728807,-0.8742769897027487,3.68365865159524,0.6619746359123067,4.790647995717077,4.132715609918515,-0.08048068094208016,2.677394641178105,0.8531728064042371,0.5333491708544894,3.1677650619476556,2.8287499475531557,-2.675713674642161,1707.8740744843342,1273.9336809183123,2315.0064630934257,2170.7307756584614,554.7046511969764,117.0014271223632,421.1537283174912,391.12162266861617,2013.4222940904742,115.89537878037164,593.551540689968,996.6358090021648,746.3388281114576,803.681020731899,54.2302681303311
5/30/2000,0,808.2964399809763,-0.06296251932352132,-987.9700949266221,379.13954563959794,87.58774584388516,133.4463977128146,1.1948266234043274,49.79992222448072,20.243318795401972,3.2011638481936933,1.3594374630471977,3.041241764900027,-1.7766348379558605,0.09508476583972025,0.1538387204487237,3.6717360624226307,1.1451054695262837,2.8426294927707176,5.36431804845101,-0.7130979428952342,0.4690744547416885,3.38378753036506,1.6200870350094245,0.17942620972709022,2.185732502212468,2.5002894557604396,1.2135809176447816,1192.5432236337076,280.5500937307298,2765.1337818358397,773.7975388490947,425.49621498565125,323.24752649055813,838.731639013041,162.09586615213826,1753.7081171687344,109.54426203787452,902.582862406124,1605.9930710232923,431.7795613687723,692.5605561111901,49.2676377497136
6/6/2000,1,1076.7234780788306,0.5505158055128789,1643.377125259537,233.04727251802063,101.34713010948377,82.89214773300797,1.602452636646084,7.26355053409916,20.31586349452188,2.395282015224386,3.0383622990991,0.6803674227763874,0.2974297121833671,2.167029247288549,3.7488078477711664,5.133534286265258,5.945786893713791,1.3872619042847674,2.569133136347742,3.400429792246488,0.5424968119547007,1.9750220620745162,0.03900861551163037,0.8282608428505334,4.886971996783698,2.413556779317839,0.9017990897811741,888.7317991256323,717.6523717871218,1416.6266775833958,1721.7564789566322,868.1984351910324,384.7826943608911,464.5055956178619,210.005884583824,1153.2195678934722,82.20167887783398,727.4343920469507,2849.6828543957167,634.288742283803,754.8007850105205,13.635919046869255
6/13/2000,0,1682.673998768808,0.315113407690393,1462.1665148223851,302.74785804883544,94.7988895784141,108.58377136890802,1.449788025673558,29.113161758206537,16.172285294099705,5.577379322100493,1.4189698467259153,1.8151629023672864,2.3766596271289697,4.074310845752135,1.6888069188001533,2.8070488295275653,-0.44909775760669257,-0.38322256336745,3.7484417410483535,3.1154733123537697,2.0990452258511305,0.42328421360170276,1.4723235713623328,-0.18754034457562024,5.031502744292098,2.683411644352075,0.9070949224000431,1063.4556153890796,759.0195674668385,2107.475178482464,1712.0692272182696,90.44575750134152,250.16557476746857,713.5975006106555,183.0140184723447,1222.8057361517308,92.99046974109596,1192.9501527257535,2603.782707333052,629.4073065225072,971.9322232052216,10.326524665652009
6/20/2000,0,919.5260493207701,-0.008152087155754627,2246.7249710162946,246.94736366696586,113.8327788480295,96.75598856115691,1.6664362602647214,0.5233763665824753,29.40976484964362,3.2322857085965446,2.5156839915591482,-0.6307020259837453,-2.3795352106566785,-2.822465728625832,1.527276775767966,2.9662166345534255,-0.9507814022519612,-0.9498769695700966,3.5603426382346353,1.9897311768996901,-0.18792450252638204,1.4716326525250276,0.6653971427427218,-0.0225803462936488,5.026775153371723,3.1404402677984686,2.8163646694054982,554.069589924721,566.3863422136642,2412.2420727562003,786.5848140628368,933.2062416325906,289.66443663330637,799.1020120385639,319.0749055677903,1558.8083198929553,120.52337265492909,1021.873463137145,1052.762677407005,354.10450832123286,889.99785493318,32.84007999514791
6/27/2000,1,731.0167826419183,0.06368272109323224,-1119.7298997813791,235.4462285997826,97.16908652703712,107.10620454813156,1.6448090378399516,76.37647277750908,28.269349150949278,4.626788006938046,5.49089586541758,1.6723250834670744,3.4921700762552215,1.1579281432172364,1.4597768337013017,2.9335055131374985,2.8402846029440036,0.7327655718830216,3.702568829601584,2.0976645097660604,3.075289740866509,0.5583404418981528,1.2008945432874296,0.20301217595488236,3.2337626874359606,2.460127508865752,4.21912044689194,1246.304351211428,840.7547643773136,3383.1757961025996,1088.7570501702955,900.0175735953825,179.85727890486382,764.0544710631441,272.77295376349474,2373.4831119988776,82.62512849045683,1025.9791174195168,3580.489476878739,1006.8655571663253,599.5121025516186,71.49916189542384
7/4/2000,0,1030.620956294326,-0.0351452716469157,1083.7682038404992,301.6156448064175,97.03020799886461,115.57452324477532,1.6086254131218718,53.15346917133219,11.181149842405553,7.1190200347362165,3.8653644919570755,1.1755457713779869,2.1174634675277293,0.01402155753154255,4.904634847200386,2.2344039397446513,0.5743519683262976,0.5865368674187068,2.4176662399421067,2.699190025343312,2.919038494030126,1.5186534838445798,1.5012530871856384,0.3752426415630099,3.575042809514351,4.595030403180625,2.797685259295268,1057.1533879187823,654.7910726698512,1630.88535782185,1226.2311328434116,828.3918431973899,181.4399126840859,165.17363977370485,279.1906774663696,1560.367114653339,101.01397637642899,780.888209336721,1938.8950427536593,450.10798531530963,298.3251444233363,45.849444479018665
7/11/2000,0,281.99903290601605,0.37331048648688525,5233.851404065057,176.3776845842498,81.8464371054875,101.5653744122598,1.8701711572298714,73.41922009294878,29.70544873477386,3.7581109973154456,3.5447309459008567,-0.33076341080865257,1.3859553038799712,-0.5897728478838344,3.307894050587065,-0.3250531872622311,-0.19977215631529677,2.029231737449577,4.27428809396463,6.000035404478236,-0.05995108974033769,1.51688209067201,1.241670176983492,0.4690922964222681,1.5322118260743953,4.93319214038521,2.349951374407041,2167.173503469905,778.722611296052,1437.2451303499852,1066.8531119918855,1272.985512072206,311.8174300696685,1061.366672708664,167.41752342252778,2397.874491134379,102.9145624810655,406.77791970407634,2477.9863621659283,535.1588994599854,1005.4313901860874,29.61547746179134
7/18/2000,0,86.96770785764022,-0.14565548984081247,-1556.7448627516387,181.34083875276517,80.69492886551714,120.95841484089891,1.2877931848683437,87.7142706778557,26.047123292503905,3.128927916677088,2.0709826995372826,2.7136428047361996,-0.48986622448593464,0.18015149255658014,3.071710393858519,3.4476038799019375,-0.5551228550562333,1.8500613791947493,6.999028060964988,2.71042252437257,0.08942814069244998,1.9942789834041792,1.7650200307551065,-0.44666502719568674,2.2279797364592255,6.168923438646209,4.074079789986946,1349.7744294410745,939.261288149351,1565.9109641592413,1104.6753983997755,819.0268192601623,156.81558718922207,397.75198539475144,199.6028959926483,2010.5778982236984,116.09879423029966,975.3261540425253,340.8638360875557,895.2663664017365,982.3073839925398,72.0974093292193
7/25/2000,1,1725.796847782421,-0.21271807538888632,2984.987899116259,241.92090429728373,93.13431318048572,99.66739201837662,1.5151819959867752,92.54048556155237,29.21400356285609,4.574769902870639,2.8827355627585822,3.0182009291143923,-0.3724589983133211,-0.14168116163624966,2.664025311957152,1.3605224652262777,-0.33476070597866725,4.392413745423761,4.885328991498454,2.9982351778284793,6.082695311917869,1.050423940764211,0.18838900227227784,-0.22848327823026665,2.3116612388875835,4.134092871503528,-0.4674194787506214,1313.0813176144864,834.8904613160822,2353.976560748571,1110.7797010784388,1185.8978564994013,316.32525831359953,847.8262277780436,144.94770464012714,1603.260331562235,93.75797507454486,655.552824869947,392.23471896982414,372.25742088689304,346.67321120573195,63.75670525159852
8/1/2000,0,804.2390668722156,0.2051723592179793,-252.81020376464494,163.03726028571901,99.44608385810774,122.79206213315332,1.324958725359793,69.42411315809342,19.292887079267015,6.680958645549449,1.2552255974817883,3.0477269277651633,2.4823263130635986,2.7839719170212187,3.14022027087448,2.6019667599334086,2.8627402496555145,2.6275471734181517,2.88108500606256,3.1039691584518465,0.8103994370033427,1.6422339392932406,1.4755588603497511,0.8522114712745652,3.9716029407869198,3.2848115653550853,1.77154196646363,1864.907931175803,533.8196334121665,1588.4755046730083,1298.6410564312757,712.5945956398084,319.4900182094955,573.8974660808146,166.45994419594155,1575.5608341747757,87.4234783169199,632.9584896381496,2291.4201571574827,1016.3833733596058,1108.0806240703055,54.068987151049896
8/8/2000,0,1011.9970248937921,0.006342460006322263,6124.084550386417,203.71093418713093,87.69609955951785,106.8353828924598,1.7502702825158551,51.46691749099803,24.140741251294784,3.41782832721649,4.004741813605435,6.2492070233209285,1.8454888410416803,2.4200902907781465,3.3132148697770614,1.5859466863327936,-0.9682359513924266,1.2259859621777527,3.1263778983692037,4.455096983703085,2.2739984264559974,2.0052790718577427,0.5340388204731732,0.36216318567931904,6.1158861773400375,2.799401499758097,5.9745140543696,1695.80088490649,308.83860941257717,2030.185833777843,2394.0002984526873,985.0729110125627,263.067766367211,1405.0665321103227,146.40739756971163,544.7605541808518,101.66609774389038,1145.727798248361,2694.4792761293015,628.683509071729,723.5071975560426,38.19466654546716
8/15/2000,0,1129.5661349478628,-0.6311871945821237,3987.115660437764,250.02743710628465,81.68293508806161,128.07086229597198,1.795301033707079,85.2350565730597,12.87571048165438,2.699500042185245,5.606882877278142,2.0933264644088787,1.9344304148765938,-0.5431235436225641,1.9869861493003838,0.9087088549863809,0.06891747011005034,4.285501503705885,3.284883755163892,1.8788811758630852,2.2912970444581773,1.0088028559619788,1.2494944601757223,0.027739051330470055,4.601177653691002,3.178216035887355,2.1121940480461996,1584.0537571783052,919.9741596015804,2013.2328222005472,1432.6580416973236,451.7929268724915,143.86318956508057,680.0428900203425,276.0512171982485,1274.129968714326,112.23324353098329,836.1368586336614,3847.555573987349,392.26037288588486,192.86597221535635,55.93159459740479
8/22/2000,-1,977.2831919401508,-0.2687141622736181,676.6084660327797,247.10682479691786,91.46314490497626,83.25704189255683,1.8898148745713268,42.54367070565992,29.991109763658315,5.41494666895558,2.8094567406827062,3.9082508004402694,3.4052461089934027,5.768176563607418,2.1347673952728226,4.680262935359737,0.2051294659293219,2.3069399947174922,5.00633840883047,5.673227395688194,1.8303454937287553,1.7818537222270492,1.652262967736812,-0.4277884843870861,3.362156807919962,4.1197627414716225,2.323754238938148,1101.004119632022,1045.1601281716985,2207.6424366516894,1558.9294102621097,1447.7223802154858,222.84168210595828,658.4621809137753,162.99078483151894,1685.0890645759239,129.1721299553895,650.4160437090541,944.1595576221036,570.3234795164075,1010.2531465258257,46.15917077389772
8/29/2000,1,1006.9552209592387,0.738698743631071,5515.9473738575025,175.66134462422963,85.44001439596032,79.85641678484293,1.5578618024193065,79.60582783921035,31.271802197171137,3.78632284323681,3.5120376256954082,3.7474355961256913,-1.5241884181930867,5.021432564415723,4.317646782007779,1.5444405198183957,2.5794430356168814,5.11057992770759,3.3639707550750453,4.1518764960360945,1.3552453271693983,2.750630432683528,0.5336590878384302,0.05779405297471572,3.0659867033553176,5.004748800310827,1.6355314634141687,1065.4506999063058,666.6741585932839,1466.7375248896933,588.369037476002,692.0339951139667,166.96010024936055,-27.930232074599076,274.71667078301925,1742.0467287698673,97.7825720428465,1060.2510801232186,3871.202310036607,810.7950332227344,-191.74230008128632,92.43912093953884
9/5/2000,0,416.6295763723797,0.33403121104253863,1931.3544361117138,140.827399825158,76.92048972141325,115.5491355252828,1.8792017624486286,59.184521373460065,22.82691121496864,2.6278235973478625,2.1836789809878185,3.1709583638329644,1.5742793780560198,4.533280256995401,0.590933739466228,1.930072902067324,1.9839434119290205,3.2186903633626804,5.286368547530815,3.042536326715192,1.0776978662775858,2.7534119221540942,0.43653911893813047,0.5495329629629724,1.9562791310548497,5.16207661896267,4.208868253138409,1381.6541571437338,1069.4468636024578,1899.885094616646,92.46460410119425,1384.6652824662071,214.50589225615255,661.2830678990714,192.45017077349462,1577.2453014393698,120.52833194446673,917.2434833277246,3032.1246084833956,282.0752382800457,389.8934053803904,69.17564965569547
9/12/2000,0,276.10262481844927,0.5844568121986924,2642.056892415277,195.52076847844975,86.64181005707935,126.7498189306587,1.4695712036179729,64.5087747303404,27.64423809244025,5.951203592008332,0.6506848079928558,1.1025569768475223,0.5681095880743774,0.638538895060605,3.0038928834341307,-0.6181737004817505,-0.7943758000467729,0.30023067046872054,3.944994543126431,2.502724026180247,1.6521051671948226,2.091609786417621,1.6558572923833228,0.17806682613469826,5.506957565098313,2.8471667048134752,2.3988362694142875,1350.9490037155501,1043.0953729675925,2705.348987732319,1558.895789606713,630.067121521535,219.43536522615003,990.1276566590927,257.43375814611665,2300.9095021806547,134.36326625514693,574.351514353893,1543.2791675809085,1140.3620144843208,208.37456782043864,74.10125975343401
